domain_name,registrar,whois_server,updated_date,creation_date,expiration_date,name_servers,status,emails,dnssec,name,org,address,city,state,zipcode,country
CONSERVAPEDIA.COM,"Wild West Domains, LLC",whois.wildwestdomains.com,2020-08-16 16:59:34,2006-08-29 03:37:53,2025-08-29 03:37:53,"['NS71.DOMAINCONTROL.COM', 'NS72.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@wildwestdomains.com,unsigned,,,,,New York,,US
CONSERVATIVEBYTE.COM,"Cloudflare, Inc.",whois.cloudflare.com,2019-07-12 06:35:37,2009-03-04 21:47:29,2021-03-04 21:47:29,"['IGOR.NS.CLOUDFLARE.COM', 'JILL.NS.CLOUDFLARE.COM', 'igor.ns.cloudflare.com', 'jill.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,registrar-abuse@cloudflare.com,signedDelegation,DATA REDACTED,DATA REDACTED,DATA REDACTED,DATA REDACTED,Arizona,DATA REDACTED,US
CONSERVATIVEDAILYPOST.COM,NAMECHEAP INC,whois.namecheap.com,2020-05-01 06:09:33,2016-05-31 16:21:45,2021-05-31 16:21:45,"['NS1.CONSERVATIVEDAILYPOST.COM', 'NS2.CONSERVATIVEDAILYPOST.COM', 'ns1.conservativedailypost.com', 'ns2.conservativedailypost.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namecheap.com,unsigned,WhoisGuard Protected,"WhoisGuard, Inc.",P.O. Box 0823-03411,Panama,Panama,00000,PA
CONSERVATIVEFIRINGLINE.COM,FastDomain Inc.,whois.fastdomain.com,2020-04-20 13:47:09,2012-05-06 04:02:45,2021-05-06 04:02:45,"['ED.NS.CLOUDFLARE.COM', 'GINA.NS.CLOUDFLARE.COM']",ok https://icann.org/epp#ok,support@netfirms-inc.com,unsigned,DOMAIN PRIVACY SERVICE FBO REGISTRANT,"THE ENDURANCE INTERNATIONAL GROUP, INC.",70 BLANCHARD RD,BURLINGTON,MASSACHUSETTS,01803,US
CONSERVATIVEFRONTLINE.COM,"NameCheap, Inc.",whois.namecheap.com,2020-10-13 04:57:16,2013-11-05 22:12:56,2021-11-05 22:12:56,"['ARNOLD.NS.CLOUDFLARE.COM', 'NADIA.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namecheap.com,unsigned,,,,,,,
CONSERVATIVEHQ.COM,"ENOM, INC.",WHOIS.ENOM.COM,2020-09-24 17:55:17,1999-03-10 05:00:00,2021-03-10 04:00:00,"['DOUG.NS.CLOUDFLARE.COM', 'HOPE.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,ABUSE@ENOM.COM,unsigned,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,VA,REDACTED FOR PRIVACY,US
CONSERVATIVEINFIDEL.COM,"TurnCommerce, Inc. DBA NameBright.com",whois.NameBright.com,2020-07-21 11:42:14,2013-08-13 04:41:09,2021-08-13 04:41:09,"['NSG1.NAMEBRIGHTDNS.COM', 'NSG2.NAMEBRIGHTDNS.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@NameBright.com,unsigned,Domain Admin / This Domain is For Sale,HugeDomains.com,2635 Walnut Street,Denver,CO,80205,US
CONSERVATIVEOUTFITTERS.COM,DREAMHOST,WHOIS.DREAMHOST.COM,2020-03-08 08:12:33,2013-04-08 09:26:04,2021-04-08 09:26:04,"['NS1.DREAMHOST.COM', 'NS2.DREAMHOST.COM', 'NS3.DREAMHOST.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,kydyjf2cwx5ty86@proxy.dreamhost.com,unsigned,Proxy Protection LLC,Proxy Protection LLC,417 Associated Rd #324,Brea,CA,92821,US
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CONSERVATIVEREFOCUS.COM,"ENOM, INC.",WHOIS.ENOM.COM,2020-08-06 19:01:28,2009-08-21 16:55:09,2023-08-21 16:55:09,"['AMS-NS1.GREENGEEKS.COM', 'CHI-NS1.GREENGEEKS.COM', 'CHI-NS2.GREENGEEKS.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,kgwrlvvw@whoisprivacyprotect.com,unsigned,Whois Agent (213020083),"Whois Privacy Protection Service, Inc.",PO Box 639,Kirkland,WA,98083,US
CONSERVATIVEREVIEW.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-05-01 14:58:08,2002-04-24 23:24:10,2021-04-24 23:24:10,"['NS-1300.AWSDNS-34.ORG', 'NS-1624.AWSDNS-11.CO.UK', 'NS-470.AWSDNS-58.COM', 'NS-702.AWSDNS-23.NET']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,GXM LLC,,,Nevada,,US
CONSERVATIVESPIRIT.COM,"TurnCommerce, Inc. DBA NameBright.com",whois.NameBright.com,2020-05-29 07:04:40,2019-06-04 18:10:09,2021-06-04 18:10:09,"['NSG1.NAMEBRIGHTDNS.COM', 'NSG2.NAMEBRIGHTDNS.COM', 'nsg1.namebrightdns.com', 'nsg2.namebrightdns.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@NameBright.com,unsigned,Domain Admin / This Domain is For Sale,HugeDomains.com,2635 Walnut Street,Denver,CO,80205,US
CONSERVATIVESTATE.COM,"NameSilo, LLC",whois.namesilo.com,2020-10-10 18:38:07,2016-09-03 17:44:12,2021-09-03 17:44:12,"['CHLOE.NS.CLOUDFLARE.COM', 'CLEO.NS.CLOUDFLARE.COM', 'chloe.ns.cloudflare.com', 'cleo.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namesilo.com,unsigned,Domain Administrator,See PrivacyGuardian.org,1928 E. Highland Ave. Ste F104 PMB# 255,Phoenix,AZ,85016,US
CONSERVATIVETRIBUNE.COM,"ENOM, INC.",WHOIS.ENOM.COM,2017-03-08 09:21:08,2013-10-21 18:53:58,2024-10-21 18:53:58,"['IGOR.NS.CLOUDFLARE.COM', 'JILL.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,ABUSE@ENOM.COM,unsigned,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,AZ,REDACTED FOR PRIVACY,US
CONSORTIUMNEWS.COM,"Network Solutions, LLC",whois.networksolutions.com,2020-05-17 20:05:30,1998-05-18 04:00:00,2030-05-17 04:00:00,"['NS1.MEDIATEMPLE.NET', 'NS2.MEDIATEMPLE.NET']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@web.com,unsigned,,,,,,,
CONSPIRACYPLANET.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-09-23 20:51:31,2000-02-05 22:42:01,2021-02-05 22:42:00,"['CARLANE.NS.CLOUDFLARE.COM', 'EDWARD.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,Oring Ltd,,,Gzira,,MT
CONSPIRACYWIRE.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-01-03 18:42:59,2014-01-02 08:13:59,2021-01-02 08:13:59,"['NS09.DOMAINCONTROL.COM', 'NS10.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,,,,Alabama,,US
CORBETTREPORT.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-04-27 17:53:16,2007-04-26 16:10:20,2021-04-26 16:10:20,"['NS1.CLOUD.EUROVPS.COM', 'NS2.CLOUD.EUROVPS.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
COUNTDOWNTOZEROTIME.COM,FastDomain Inc.,whois.bluehost.com,2020-05-30 10:16:49,2013-06-13 16:16:00,2021-06-13 16:16:00,"['NS1.BLUEHOST.COM', 'NS2.BLUEHOST.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,support@bluehost.com,unsigned,GDPR MASKED,GDPR MASKED,GDPR MASKED,GDPR MASKED,,GDPR Masked,GB
COUNTERCURRENTS.ORG,DREAMHOST,WHOIS.DREAMHOST.COM,2019-10-09 13:37:01,2001-11-09 09:09:42,2021-11-09 09:09:42,"['NORM.NS.CLOUDFLARE.COM', 'ELLE.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@dreamhost.com,unsigned,Proxy Protection LLC,Proxy Protection LLC,417 Associated Rd #324,Brea,CA,92821,US
WORDPRESS.COM,"MarkMonitor, Inc.",whois.markmonitor.com,2020-02-01 10:18:28,2000-03-03 12:13:23,2022-03-03 12:13:23,"['NS1.WORDPRESS.COM', 'NS2.WORDPRESS.COM', 'NS3.WORDPRESS.COM', 'NS4.WORDPRESS.COM', 'ns2.wordpress.com', 'ns3.wordpress.com', 'ns4.wordpress.com', 'ns1.wordpress.com']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abusecomplaints@markmonitor.com,unsigned,,"Automattic, Inc.",,,CA,,US
COUNTERPSYOPS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-09-23 15:26:10,2011-09-22 21:17:16,2021-09-22 21:17:16,"['NS1.WORDPRESS.COM', 'NS2.WORDPRESS.COM', 'NS3.WORDPRESS.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
COUNTERPUNCH.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-02-01 20:48:12,1998-11-23 05:00:00,2028-11-22 05:00:00,"['PDNS11.DOMAINCONTROL.COM', 'PDNS12.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
COUNTERPUNCH.ORG,"GoDaddy.com, LLC",whois.godaddy.com,2020-02-01 12:26:14,1998-11-23 05:00:00,2028-11-22 05:00:00,"['PDNS11.DOMAINCONTROL.COM', 'PDNS12.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,CounterPunch,,,California,,US
COWGERNATION.COM,"NameSilo, LLC",whois.namesilo.com,2020-08-28 07:03:55,2012-08-27 05:15:41,2021-08-27 05:15:41,"['NS749.WEBSITEWELCOME.COM', 'NS750.WEBSITEWELCOME.COM', 'ns749.websitewelcome.com', 'ns750.websitewelcome.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namesilo.com,unsigned,Domain Administrator,See PrivacyGuardian.org,1928 E. Highland Ave. Ste F104 PMB# 255,Phoenix,AZ,85016,US
CREAMBMP.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-09-10 14:08:16,2010-09-19 03:05:36,2021-09-19 03:05:36,"['NS33.DOMAINCONTROL.COM', 'NS34.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,,,,Viena,,RS
CRYSTALAIR.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-09-22 15:11:45,1997-09-23 04:00:00,2021-09-22 04:00:00,"['NS6405.HOSTGATOR.COM', 'NS6406.HOSTGATOR.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DAILYBUZZLIVE.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-05-27 13:45:01,2013-09-21 00:56:23,2021-05-26 11:59:59,"['NS1.DAILYBUZZLIVE.NET', 'NS2.DAILYBUZZLIVE.NET']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DAILYCURRANT.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-05-01 07:00:19,2012-03-28 03:59:33,2021-03-28 03:59:33,"['DANA.NS.CLOUDFLARE.COM', 'HANK.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DAILYDISCORD.COM,Tucows Domains Inc.,whois.tucows.com,2020-04-26 10:30:19,2007-05-01 12:26:48,2021-05-01 12:26:48,"['NS1.DISCOUNTASP.NET', 'NS2.DISCOUNTASP.NET', 'NS3.DISCOUNTASP.NET']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,,unsigned,,,,,,,
DAILYHEADLINES.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-03-13 12:09:30,2004-03-12 19:11:21,2021-03-12 18:11:21,"['DUKE.NS.CLOUDFLARE.COM', 'EDNA.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DAILYHEADLINES.NET,"GoDaddy.com, LLC",whois.godaddy.com,2020-09-07 10:38:55,2014-09-06 19:19:12,2021-09-06 19:19:12,"['DUKE.NS.CLOUDFLARE.COM', 'EDNA.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DAILYKOS.COM,"Amazon Registrar, Inc.",whois.registrar.amazon.com,2018-01-24 23:15:28,2002-06-26 19:46:19,2021-09-12 03:59:59,"['NS-1148.AWSDNS-15.ORG', 'NS-1920.AWSDNS-48.CO.UK', 'NS-222.AWSDNS-27.COM', 'NS-819.AWSDNS-38.NET', 'ns-1148.awsdns-15.org', 'ns-1920.awsdns-48.co.uk', 'ns-222.awsdns-27.com', 'ns-819.awsdns-38.net']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@amazonaws.com,unsigned,On behalf of dailykos.com owner,Whois Privacy Service,P.O. Box 81226,Seattle,WA,98108-1226,US
DAILYLEAK.ORG,"Dynadot, LLC",whois.dynadot.com,2020-03-26 12:31:27,2019-01-30 14:32:19,2021-01-30 14:32:19,"['NS1.DYNADOT.COM', 'NS2.DYNADOT.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@dynadot.com,unsigned,,,,,California,,US
DAILYNEWSBIN.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-02-16 14:03:33,2015-02-16 01:01:07,2021-02-16 01:01:07,"['NS53.DOMAINCONTROL.COM', 'NS54.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DAILYNEWSPOLITIC.COM,DropCatch.com 1195 LLC,whois.NameBright.com,2020-01-25 05:44:35,2018-01-09 19:13:02,2021-01-09 19:13:02,"['NS1.CYMBALSNETWORK.COM', 'NS2.CYMBALSNETWORK.COM', 'ns1.cymbalsnetwork.com', 'ns2.cymbalsnetwork.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@NameBright.com,unsigned,Whois Privacy,,120 Robinson Road,Singapore,Central Singapore,068913,SG
DAILYOCCUPATION.COM,"ENOM, INC.",WHOIS.ENOM.COM,2020-04-18 23:12:31,2016-06-02 18:34:05,2021-06-02 18:34:05,"['BELLA.NS.CLOUDFLARE.COM', 'JAMES.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,ABUSE@ENOM.COM,unsigned,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,Macedonia,REDACTED FOR PRIVACY,MK
DAILYPOLITICS.INFO,Registrar of domain names REG.RU LLC,whois.reg.com,2020-09-26 07:29:57,2019-11-19 11:54:09,2020-11-19 11:54:09,"['MAX.NS.CLOUDFLARE.COM', 'CHERYL.NS.CLOUDFLARE.COM', 'cheryl.ns.cloudflare.com', 'max.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@reg.ru,,Protection of Private Person,Privacy Protection,"PO box 87, REG.RU Protection Service",Moscow,,123007,RU
DAILYPOLITICS.INFO,Registrar of domain names REG.RU LLC,whois.reg.com,2020-09-26 07:29:57,2019-11-19 11:54:09,2020-11-19 11:54:09,"['MAX.NS.CLOUDFLARE.COM', 'CHERYL.NS.CLOUDFLARE.COM', 'cheryl.ns.cloudflare.com', 'max.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@reg.ru,,Protection of Private Person,Privacy Protection,"PO box 87, REG.RU Protection Service",Moscow,,123007,RU
DAILYSIGNAL.COM,"Network Solutions, LLC",whois.networksolutions.com,2018-01-16 21:47:17,2006-12-28 14:06:33,2024-12-28 14:06:33,"['MAREK.NS.CLOUDFLARE.COM', 'VERA.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@web.com,unsigned,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DAILYSTORMER.COM,Tucows Domains Inc.,whois.tucows.com,2018-09-16 16:08:18,2013-03-20 22:43:18,2021-03-20 22:43:18,"['F1G1NS1.DNSPOD.NET', 'F1G1NS2.DNSPOD.NET']",ok https://icann.org/epp#ok,,unsigned,,,,,,,
DAILYTELEGRAPH.COM.AU,Corporation Service Company (Aust) Pty Ltd,,2020-03-01 06:01:12,,,"['USC1.AKAM.NET', 'USC4.AKAM.NET', 'NS1-24.AKAM.NET', 'NS1-50.AKAM.NET', 'USW1.AKAM.NET', 'USW4.AKAM.NET', 'USW5.AKAM.NET', 'ASIA1.AKAM.NET']",serverDeleteProhibited https://afilias.com.au/get-au/whois-status-codes#serverDeleteProhibited,,,,,,,,,
DAILYWIRE.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-06-01 19:33:07,1998-05-14 04:00:00,2025-06-03 11:59:59,"['BUCK.NS.CLOUDFLARE.COM', 'HOPE.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DANDYGOAT.COM,GANDI SAS,whois.gandi.net,2020-05-27 21:09:04,2013-06-08 12:15:15,2022-06-08 12:15:15,"['NS-100-C.GANDI.NET', 'NS-113-A.GANDI.NET', 'NS-127-B.GANDI.NET']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@support.gandi.net,unsigned,REDACTED FOR PRIVACY,,63-65 boulevard Massena,Paris,Paris,75013,FR
DARKMOON.ME,NAMECHEAP INC,,2018-10-27 19:23:06,2010-01-12 00:17:16,2023-01-12 00:17:16,,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,,,,,,,,,
DARKPOLITRICKS.COM,123-Reg Limited,whois.123-reg.co.uk,2020-07-27 02:57:47,2009-08-03 16:16:04,2021-08-03 16:16:04,"['NS.123-REG.CO.UK', 'NS2.123-REG.CO.UK', 'ns.123-reg.co.uk', 'ns2.123-reg.co.uk']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,support@domainbox.com,unsigned,Identity Protection Service,Identity Protect Limited,PO Box 786,Hayes,Middlesex,UB3 9TR,GB
DATAASYLUM.COM,Tucows Domains Inc.,whois.tucows.com,2020-01-08 14:41:14,2000-04-09 18:48:12,2021-04-09 18:48:12,"['NS1.EXTREMEHOSTING.CA', 'NS2.EXTREMEHOSTING.CA']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,,unsigned,,,,,,,
DAVIDDUKE.COM,"DNC Holdings, Inc",whois.directnic.com,2019-04-16 20:16:50,1998-12-06 05:00:00,2027-12-05 05:00:00,"['LEAH.NS.CLOUDFLARE.COM', 'TODD.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@directnic.com,unsigned,Direct Privacy - 36879,"Savvy Investments, LLC Privacy ID# 1336597","1712 Pioneer Avenue, Suite 1337",Cheyenne,WY,82001,US
DAVIDSTOCKMANSCONTRACORNER.COM,Tucows Domains Inc.,whois.tucows.com,2020-01-06 17:34:39,2014-01-13 16:57:11,2022-01-13 16:57:11,"['LARS.NS.CLOUDFLARE.COM', 'ROSE.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,,unsigned,,,,,,,
DAVIDWOLFE.COM,"Network Solutions, LLC",whois.networksolutions.com,2018-05-20 07:33:48,1999-07-19 22:23:38,2023-07-19 22:23:38,"['NS-1183.AWSDNS-19.ORG', 'NS-1849.AWSDNS-39.CO.UK', 'NS-73.AWSDNS-09.COM', 'NS-943.AWSDNS-53.NET']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@web.com,unsigned,,,,,,,
DCCLOTHESLINE.COM,"Launchpad, Inc. (HostGator)",whois.launchpad.com,2020-02-03 03:48:35,2013-02-18 09:30:30,2021-02-18 09:30:30,"['LARA.NS.CLOUDFLARE.COM', 'MAX.NS.CLOUDFLARE.COM', 'lara.ns.cloudflare.com', 'max.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,dean.garrison.99@gmail.com,unsigned,Dean Garrison,1,408 E Scott St,Monett,MO,65708,US
DCGAZETTE.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-05-28 12:31:28,2014-05-27 11:20:18,2021-05-27 11:20:18,"['ED.NS.CLOUDFLARE.COM', 'RAFE.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DCLEAKS.COM,Google LLC,whois.google.com,2020-04-19 21:05:35,2016-04-19 13:44:24,2021-04-19 13:44:24,"['NS-CLOUD-C1.GOOGLEDOMAINS.COM', 'NS-CLOUD-C2.GOOGLEDOMAINS.COM', 'NS-CLOUD-C3.GOOGLEDOMAINS.COM', 'NS-CLOUD-C4.GOOGLEDOMAINS.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,registrar-abuse@google.com,unsigned,Contact Privacy Inc. Customer 1242988684,Contact Privacy Inc. Customer 1242988684,96 Mowat Ave,Toronto,ON,M4K 3K1,CA
WORDPRESS.COM,"MarkMonitor, Inc.",whois.markmonitor.com,2020-02-01 10:18:28,2000-03-03 12:13:23,2022-03-03 12:13:23,"['NS1.WORDPRESS.COM', 'NS2.WORDPRESS.COM', 'NS3.WORDPRESS.COM', 'NS4.WORDPRESS.COM', 'ns2.wordpress.com', 'ns3.wordpress.com', 'ns4.wordpress.com', 'ns1.wordpress.com']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abusecomplaints@markmonitor.com,unsigned,,"Automattic, Inc.",,,CA,,US
wordpress.co,"MarkMonitor, Inc.",whois.markmonitor.com,2019-01-27 10:22:32,2010-02-24 22:56:01,2021-02-23 23:59:59,"['ns2.wordpress.com', 'ns3.wordpress.com', 'ns1.wordpress.com']",clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited,abusecomplaints@markmonitor.com,unsigned,REDACTED FOR PRIVACY,"Automattic, Inc.",REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,CA,REDACTED FOR PRIVACY,US
DEBUNKINGSKEPTICS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-04-23 16:45:22,2009-04-22 13:05:13,2021-04-22 13:05:13,"['NS1.BLUEHOST.COM', 'NS2.BLUEHOST.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DENNISMICHAELLYNCH.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-08-25 16:11:41,2011-08-25 01:18:12,2021-08-25 01:18:12,"['CODY.NS.CLOUDFLARE.COM', 'GENE.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DENVERGUARDIAN.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-07-18 19:09:02,2015-07-17 21:56:15,2021-07-17 21:56:15,"['NS07.DOMAINCONTROL.COM', 'NS08.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
departed.co,Dynadot LLC,whois.dynadot.com,2020-07-06 09:55:34,2018-03-29 17:00:08,2022-03-29 17:00:08,"['ns1.dynadot.com', 'ns2.dynadot.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@dynadot.com,unsigned,REDACTED FOR PRIVACY,,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,California,REDACTED FOR PRIVACY,US
DER-POSTILLON.COM,"ENOM, INC.",WHOIS.ENOM.COM,2019-12-01 20:56:56,2008-12-08 12:55:11,2020-12-08 12:55:11,"['DNS1.NAME-SERVICES.COM', 'DNS2.NAME-SERVICES.COM', 'DNS3.NAME-SERVICES.COM', 'DNS4.NAME-SERVICES.COM', 'DNS5.NAME-SERVICES.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,cgvgsgctt@whoisprivacyprotect.com,unsigned,Whois Agent (503079933),"Whois Privacy Protection Service, Inc.",PO Box 639,Kirkland,WA,98083,US
DERFMAGAZINE.COM,"ENOM, INC.",WHOIS.ENOM.COM,2018-02-09 04:46:47,2002-02-08 18:55:21,2028-02-08 18:55:21,"['NS1.DERFMAGAZINE.COM', 'NS2.DERFMAGAZINE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,ABUSE@ENOM.COM,unsigned,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,OH,REDACTED FOR PRIVACY,US
DEVIANTINVESTOR.COM,"GoDaddy.com, LLC",whois.godaddy.com,2018-05-10 15:05:05,2012-06-25 17:40:55,2021-06-25 17:40:55,"['NS19.DOMAINCONTROL.COM', 'NS20.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DINEAL.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-09-17 03:36:53,2016-08-05 18:27:55,2021-08-05 18:27:55,"['NS3.AFTERNIC.COM', 'NS4.AFTERNIC.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,"Domain Asset Holdings, LLC",,,Maryland,,US
